name,day,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
MERRION SQUARE EAST,Friday,19,30.0,5.0,25.0
MERRION SQUARE EAST,Friday,20,30.0,7.0,23.0
MERRION SQUARE EAST,Friday,21,30.0,7.0,23.0
MERRION SQUARE EAST,Friday,22,30.0,6.0,24.0
MERRION SQUARE EAST,Friday,23,30.0,7.0,23.0
MERRION SQUARE EAST,Monday,0,30.0,10.0,20.0
MERRION SQUARE EAST,Monday,1,30.0,10.0,20.0
MERRION SQUARE EAST,Monday,2,30.0,10.0,20.0
MERRION SQUARE EAST,Monday,3,30.0,11.0,19.0
MERRION SQUARE EAST,Monday,4,30.0,10.0,20.0
MERRION SQUARE EAST,Monday,5,30.0,10.0,20.0
MERRION SQUARE EAST,Monday,6,30.0,15.0,15.0
MERRION SQUARE EAST,Monday,7,30.0,23.0,7.0
MERRION SQUARE EAST,Monday,8,30.0,25.0,5.0
MERRION SQUARE EAST,Monday,9,30.0,26.0,4.0
MERRION SQUARE EAST,Monday,10,30.0,26.0,4.0
MERRION SQUARE EAST,Monday,11,30.0,26.0,4.0
MERRION SQUARE EAST,Monday,12,30.0,26.0,4.0
MERRION SQUARE EAST,Monday,13,30.0,24.0,6.0
MERRION SQUARE EAST,Monday,14,30.0,25.0,5.0
MERRION SQUARE EAST,Monday,15,30.0,22.0,8.0
MERRION SQUARE EAST,Monday,16,30.0,15.0,15.0
MERRION SQUARE EAST,Monday,17,30.0,10.0,20.0
MERRION SQUARE EAST,Monday,18,30.0,10.0,20.0
MERRION SQUARE EAST,Monday,19,30.0,10.0,20.0
MERRION SQUARE EAST,Monday,20,30.0,12.0,18.0
MERRION SQUARE EAST,Monday,21,30.0,12.0,18.0
MERRION SQUARE EAST,Monday,22,30.0,14.0,16.0
MERRION SQUARE EAST,Monday,23,30.0,13.0,17.0
MERRION SQUARE EAST,Saturday,0,30.0,6.0,24.0
MERRION SQUARE EAST,Saturday,1,30.0,6.0,24.0
MERRION SQUARE EAST,Saturday,2,30.0,6.0,24.0
MERRION SQUARE EAST,Saturday,3,30.0,7.0,23.0
MERRION SQUARE EAST,Saturday,4,30.0,6.0,24.0
MERRION SQUARE EAST,Saturday,5,30.0,6.0,24.0
MERRION SQUARE EAST,Saturday,6,30.0,7.0,23.0
MERRION SQUARE EAST,Saturday,7,30.0,7.0,23.0
MERRION SQUARE EAST,Saturday,8,30.0,6.0,24.0
MERRION SQUARE EAST,Saturday,9,30.0,6.0,24.0
MERRION SQUARE EAST,Saturday,10,30.0,4.0,26.0
MERRION SQUARE EAST,Saturday,11,30.0,4.0,26.0
MERRION SQUARE EAST,Saturday,12,30.0,3.0,27.0
MERRION SQUARE EAST,Saturday,13,30.0,2.0,28.0
MERRION SQUARE EAST,Saturday,14,30.0,2.0,28.0
MERRION SQUARE EAST,Saturday,15,30.0,0.0,30.0
MERRION SQUARE EAST,Saturday,16,30.0,0.0,30.0
MERRION SQUARE EAST,Saturday,17,30.0,0.0,30.0
MERRION SQUARE EAST,Saturday,18,30.0,0.0,30.0
MERRION SQUARE EAST,Saturday,19,30.0,0.0,30.0
MERRION SQUARE EAST,Saturday,20,30.0,1.0,29.0
MERRION SQUARE EAST,Saturday,21,30.0,1.0,29.0
MERRION SQUARE EAST,Saturday,22,30.0,0.0,30.0
MERRION SQUARE EAST,Saturday,23,30.0,1.0,29.0
MERRION SQUARE EAST,Sunday,0,30.0,1.0,29.0
MERRION SQUARE EAST,Sunday,1,30.0,1.0,29.0
MERRION SQUARE EAST,Sunday,2,30.0,1.0,29.0
MERRION SQUARE EAST,Sunday,3,30.0,1.0,29.0
MERRION SQUARE EAST,Sunday,4,30.0,1.0,29.0
MERRION SQUARE EAST,Sunday,5,30.0,1.0,29.0
MERRION SQUARE EAST,Sunday,6,30.0,1.0,29.0
MERRION SQUARE EAST,Sunday,7,30.0,2.0,28.0
MERRION SQUARE EAST,Sunday,8,30.0,2.0,28.0
MERRION SQUARE EAST,Sunday,9,30.0,2.0,28.0
MERRION SQUARE EAST,Sunday,10,30.0,1.0,29.0
MERRION SQUARE EAST,Sunday,11,30.0,0.0,30.0
MERRION SQUARE EAST,Sunday,12,30.0,1.0,29.0
MERRION SQUARE EAST,Sunday,13,30.0,2.0,28.0
MERRION SQUARE EAST,Sunday,14,30.0,5.0,25.0
MERRION SQUARE EAST,Sunday,15,30.0,5.0,25.0
MERRION SQUARE EAST,Sunday,16,30.0,6.0,24.0
MERRION SQUARE EAST,Sunday,17,30.0,6.0,24.0
MERRION SQUARE EAST,Sunday,18,30.0,7.0,23.0
MERRION SQUARE EAST,Sunday,19,30.0,9.0,21.0
MERRION SQUARE EAST,Sunday,20,30.0,10.0,20.0
MERRION SQUARE EAST,Sunday,21,30.0,11.0,19.0
MERRION SQUARE EAST,Sunday,22,30.0,10.0,20.0
MERRION SQUARE EAST,Sunday,23,30.0,10.0,20.0
MERRION SQUARE EAST,Thursday,0,30.0,8.0,22.0
MERRION SQUARE EAST,Thursday,1,30.0,8.0,22.0
MERRION SQUARE EAST,Thursday,2,30.0,8.0,22.0
MERRION SQUARE EAST,Thursday,3,30.0,8.0,22.0
MERRION SQUARE EAST,Thursday,4,30.0,8.0,22.0
MERRION SQUARE EAST,Thursday,5,30.0,3.0,27.0
MERRION SQUARE EAST,Thursday,6,30.0,7.0,23.0
MERRION SQUARE EAST,Thursday,7,30.0,12.0,18.0
MERRION SQUARE EAST,Thursday,8,30.0,28.0,2.0
MERRION SQUARE EAST,Thursday,9,30.0,29.0,0.0
MERRION SQUARE EAST,Thursday,10,30.0,29.0,0.0
MERRION SQUARE EAST,Thursday,11,30.0,28.0,1.0
MERRION SQUARE EAST,Thursday,12,30.0,28.0,2.0
MERRION SQUARE EAST,Thursday,13,30.0,27.0,3.0
MERRION SQUARE EAST,Thursday,14,30.0,24.0,6.0
MERRION SQUARE EAST,Thursday,15,30.0,21.0,9.0
MERRION SQUARE EAST,Thursday,16,30.0,6.0,24.0
MERRION SQUARE EAST,Thursday,17,30.0,1.0,29.0
MERRION SQUARE EAST,Thursday,18,30.0,1.0,29.0
MERRION SQUARE EAST,Thursday,19,30.0,0.0,30.0
MERRION SQUARE EAST,Thursday,20,30.0,3.0,27.0
MERRION SQUARE EAST,Thursday,21,30.0,4.0,26.0
MERRION SQUARE EAST,Thursday,22,30.0,4.0,26.0
MERRION SQUARE EAST,Thursday,23,30.0,4.0,26.0
MERRION SQUARE EAST,Tuesday,0,30.0,13.0,17.0
MERRION SQUARE EAST,Tuesday,1,30.0,13.0,17.0
MERRION SQUARE EAST,Tuesday,2,30.0,12.0,18.0
MERRION SQUARE EAST,Tuesday,3,30.0,14.0,16.0
MERRION SQUARE EAST,Tuesday,4,30.0,12.0,18.0
MERRION SQUARE EAST,Tuesday,5,30.0,3.0,27.0
MERRION SQUARE EAST,Tuesday,6,30.0,11.0,19.0
MERRION SQUARE EAST,Tuesday,7,30.0,22.0,8.0
MERRION SQUARE EAST,Tuesday,8,30.0,30.0,0.0
MERRION SQUARE EAST,Tuesday,9,30.0,28.0,2.0
MERRION SQUARE EAST,Tuesday,10,30.0,28.0,2.0
MERRION SQUARE EAST,Tuesday,11,30.0,28.0,2.0
MERRION SQUARE EAST,Tuesday,12,30.0,24.0,6.0
MERRION SQUARE EAST,Tuesday,13,30.0,27.0,3.0
MERRION SQUARE EAST,Tuesday,14,30.0,27.0,3.0
MERRION SQUARE EAST,Tuesday,15,30.0,22.0,8.0
MERRION SQUARE EAST,Tuesday,16,30.0,8.0,22.0
MERRION SQUARE EAST,Tuesday,17,30.0,1.0,29.0
MERRION SQUARE EAST,Tuesday,18,30.0,0.0,30.0
MERRION SQUARE EAST,Tuesday,19,30.0,0.0,30.0
MERRION SQUARE EAST,Tuesday,20,30.0,0.0,30.0
MERRION SQUARE EAST,Tuesday,21,30.0,3.0,27.0
MERRION SQUARE EAST,Tuesday,22,30.0,5.0,25.0
MERRION SQUARE EAST,Tuesday,23,30.0,4.0,26.0
MERRION SQUARE EAST,Wednesday,0,30.0,4.0,26.0
MERRION SQUARE EAST,Wednesday,1,30.0,4.0,26.0
MERRION SQUARE EAST,Wednesday,2,30.0,4.0,26.0
MERRION SQUARE EAST,Wednesday,3,30.0,4.0,26.0
MERRION SQUARE EAST,Wednesday,4,30.0,4.0,26.0
MERRION SQUARE EAST,Wednesday,5,30.0,5.0,25.0
MERRION SQUARE EAST,Wednesday,6,30.0,9.0,21.0
MERRION SQUARE EAST,Wednesday,7,30.0,19.0,10.0
MERRION SQUARE EAST,Wednesday,8,30.0,23.0,6.0
MERRION SQUARE EAST,Wednesday,9,30.0,21.0,8.0
MERRION SQUARE EAST,Wednesday,10,30.0,22.0,7.0
MERRION SQUARE EAST,Wednesday,11,30.0,20.0,10.0
MERRION SQUARE EAST,Wednesday,12,30.0,20.0,10.0
MERRION SQUARE EAST,Wednesday,13,30.0,24.0,6.0
MERRION SQUARE EAST,Wednesday,14,30.0,23.0,7.0
MERRION SQUARE EAST,Wednesday,15,30.0,19.0,11.0
MERRION SQUARE EAST,Wednesday,16,30.0,5.0,25.0
MERRION SQUARE EAST,Wednesday,17,30.0,0.0,30.0
MERRION SQUARE EAST,Wednesday,18,30.0,4.0,26.0
MERRION SQUARE EAST,Wednesday,19,30.0,5.0,25.0
MERRION SQUARE EAST,Wednesday,20,30.0,6.0,24.0
MERRION SQUARE EAST,Wednesday,21,30.0,6.0,24.0
MERRION SQUARE EAST,Wednesday,22,30.0,9.0,21.0
MERRION SQUARE EAST,Wednesday,23,30.0,8.0,22.0
MERRION SQUARE WEST,Friday,0,20.0,3.0,17.0
MERRION SQUARE WEST,Friday,1,20.0,3.0,17.0
MERRION SQUARE WEST,Friday,2,20.0,3.0,17.0
MERRION SQUARE WEST,Friday,3,20.0,3.0,17.0
MERRION SQUARE WEST,Friday,4,20.0,3.0,17.0
MERRION SQUARE WEST,Friday,5,20.0,3.0,17.0
MERRION SQUARE WEST,Friday,6,20.0,5.0,15.0
MERRION SQUARE WEST,Friday,7,20.0,10.0,10.0
MERRION SQUARE WEST,Friday,8,20.0,17.0,3.0
MERRION SQUARE WEST,Friday,9,20.0,17.0,3.0
MERRION SQUARE WEST,Friday,10,20.0,18.0,2.0
MERRION SQUARE WEST,Friday,11,20.0,18.0,2.0
MERRION SQUARE WEST,Friday,12,20.0,20.0,0.0
MERRION SQUARE WEST,Friday,13,20.0,19.0,1.0
MERRION SQUARE WEST,Friday,14,20.0,19.0,1.0
MERRION SQUARE WEST,Friday,15,20.0,19.0,1.0
MERRION SQUARE WEST,Friday,16,20.0,15.0,5.0
MERRION SQUARE WEST,Friday,17,20.0,12.0,8.0
MERRION SQUARE WEST,Friday,18,20.0,10.0,10.0
MERRION SQUARE WEST,Friday,19,20.0,11.0,9.0
MERRION SQUARE WEST,Friday,20,20.0,14.0,6.0
MERRION SQUARE WEST,Friday,21,20.0,14.0,6.0
MERRION SQUARE WEST,Friday,22,20.0,12.0,8.0
MERRION SQUARE WEST,Friday,23,20.0,11.0,9.0
MERRION SQUARE WEST,Monday,0,20.0,10.0,10.0
MERRION SQUARE WEST,Monday,1,20.0,10.0,10.0
MERRION SQUARE WEST,Monday,2,20.0,10.0,10.0
MERRION SQUARE WEST,Monday,3,20.0,10.0,10.0
MERRION SQUARE WEST,Monday,4,20.0,10.0,10.0
MERRION SQUARE WEST,Monday,5,20.0,11.0,9.0
MERRION SQUARE WEST,Monday,6,20.0,14.0,6.0
MERRION SQUARE WEST,Monday,7,20.0,18.0,2.0
MERRION SQUARE WEST,Monday,8,20.0,20.0,0.0
MERRION SQUARE WEST,Monday,9,20.0,20.0,0.0
MERRION SQUARE WEST,Monday,10,20.0,20.0,0.0
MERRION SQUARE WEST,Monday,11,20.0,20.0,0.0
MERRION SQUARE WEST,Monday,12,20.0,18.0,2.0
MERRION SQUARE WEST,Monday,13,20.0,18.0,2.0
MERRION SQUARE WEST,Monday,14,20.0,19.0,1.0
MERRION SQUARE WEST,Monday,15,20.0,18.0,1.0
MERRION SQUARE WEST,Monday,16,20.0,16.0,4.0
MERRION SQUARE WEST,Monday,17,20.0,14.0,6.0
MERRION SQUARE WEST,Monday,18,20.0,11.0,9.0
MERRION SQUARE WEST,Monday,19,20.0,10.0,9.0
MERRION SQUARE WEST,Monday,20,20.0,14.0,6.0
MERRION SQUARE WEST,Monday,21,20.0,13.0,6.0
MERRION SQUARE WEST,Monday,22,20.0,14.0,6.0
MERRION SQUARE WEST,Monday,23,20.0,12.0,8.0
MERRION SQUARE WEST,Saturday,0,20.0,10.0,10.0
MERRION SQUARE WEST,Saturday,1,20.0,10.0,10.0
MERRION SQUARE WEST,Saturday,2,20.0,10.0,10.0
MERRION SQUARE WEST,Saturday,3,20.0,10.0,10.0
MERRION SQUARE WEST,Saturday,4,20.0,10.0,10.0
MERRION SQUARE WEST,Saturday,5,20.0,11.0,9.0
MERRION SQUARE WEST,Saturday,6,20.0,11.0,9.0
MERRION SQUARE WEST,Saturday,7,20.0,7.0,13.0
MERRION SQUARE WEST,Saturday,8,20.0,6.0,14.0
MERRION SQUARE WEST,Saturday,9,20.0,6.0,14.0
MERRION SQUARE WEST,Saturday,10,20.0,7.0,13.0
MERRION SQUARE WEST,Saturday,11,20.0,8.0,12.0
MERRION SQUARE WEST,Saturday,12,20.0,5.0,15.0
MERRION SQUARE WEST,Saturday,13,20.0,8.0,12.0
MERRION SQUARE WEST,Saturday,14,20.0,7.0,13.0
MERRION SQUARE WEST,Saturday,15,20.0,7.0,13.0
MERRION SQUARE WEST,Saturday,16,20.0,7.0,13.0
MERRION SQUARE WEST,Saturday,17,20.0,7.0,13.0
MERRION SQUARE WEST,Saturday,18,20.0,6.0,14.0
MERRION SQUARE WEST,Saturday,19,20.0,7.0,13.0
MERRION SQUARE WEST,Saturday,20,20.0,6.0,14.0
MERRION SQUARE WEST,Saturday,21,20.0,7.0,13.0
MERRION SQUARE WEST,Saturday,22,20.0,8.0,12.0
MERRION SQUARE WEST,Saturday,23,20.0,7.0,13.0
MERRION SQUARE WEST,Sunday,0,20.0,6.0,14.0
MERRION SQUARE WEST,Sunday,1,20.0,6.0,14.0
MERRION SQUARE WEST,Sunday,2,20.0,6.0,14.0
MERRION SQUARE WEST,Sunday,3,20.0,6.0,14.0
MERRION SQUARE WEST,Sunday,4,20.0,6.0,14.0
MERRION SQUARE WEST,Sunday,5,20.0,6.0,14.0
MERRION SQUARE WEST,Sunday,6,20.0,7.0,13.0
MERRION SQUARE WEST,Sunday,7,20.0,9.0,11.0
MERRION SQUARE WEST,Sunday,8,20.0,10.0,10.0
MERRION SQUARE WEST,Sunday,9,20.0,11.0,9.0
MERRION SQUARE WEST,Sunday,10,20.0,14.0,6.0
MERRION SQUARE WEST,Sunday,11,20.0,13.0,7.0
MERRION SQUARE WEST,Sunday,12,20.0,15.0,5.0
MERRION SQUARE WEST,Sunday,13,20.0,14.0,6.0
MERRION SQUARE WEST,Sunday,14,20.0,13.0,7.0
MERRION SQUARE WEST,Sunday,15,20.0,14.0,6.0
MERRION SQUARE WEST,Sunday,16,20.0,14.0,6.0
MERRION SQUARE WEST,Sunday,17,20.0,14.0,6.0
MERRION SQUARE WEST,Sunday,18,20.0,12.0,8.0
MERRION SQUARE WEST,Sunday,19,20.0,11.0,9.0
MERRION SQUARE WEST,Sunday,20,20.0,11.0,9.0
MERRION SQUARE WEST,Sunday,21,20.0,11.0,9.0
MERRION SQUARE WEST,Sunday,22,20.0,10.0,10.0
MERRION SQUARE WEST,Sunday,23,20.0,10.0,10.0
MERRION SQUARE WEST,Thursday,0,20.0,6.0,14.0
MERRION SQUARE WEST,Thursday,1,20.0,6.0,14.0
MERRION SQUARE WEST,Thursday,2,20.0,6.0,14.0
MERRION SQUARE WEST,Thursday,3,20.0,6.0,14.0
MERRION SQUARE WEST,Thursday,4,20.0,5.0,15.0
MERRION SQUARE WEST,Thursday,5,20.0,7.0,13.0
MERRION SQUARE WEST,Thursday,6,20.0,6.0,14.0
MERRION SQUARE WEST,Thursday,7,20.0,13.0,7.0
MERRION SQUARE WEST,Thursday,8,20.0,16.0,3.0
MERRION SQUARE WEST,Thursday,9,20.0,19.0,1.0
MERRION SQUARE WEST,Thursday,10,20.0,18.0,1.0
MERRION SQUARE WEST,Thursday,11,20.0,18.0,1.0
MERRION SQUARE WEST,Thursday,12,20.0,19.0,1.0
MERRION SQUARE WEST,Thursday,13,20.0,18.0,1.0
MERRION SQUARE WEST,Thursday,14,20.0,19.0,1.0
MERRION SQUARE WEST,Thursday,15,20.0,19.0,1.0
MERRION SQUARE WEST,Thursday,16,20.0,18.0,2.0
MERRION SQUARE WEST,Thursday,17,20.0,13.0,7.0
MERRION SQUARE WEST,Thursday,18,20.0,12.0,8.0
MERRION SQUARE WEST,Thursday,19,20.0,11.0,9.0
MERRION SQUARE WEST,Thursday,20,20.0,6.0,14.0
MERRION SQUARE WEST,Thursday,21,20.0,7.0,13.0
MERRION SQUARE WEST,Thursday,22,20.0,7.0,13.0
MERRION SQUARE WEST,Thursday,23,20.0,3.0,17.0
MERRION SQUARE WEST,Tuesday,0,20.0,12.0,8.0
MERRION SQUARE WEST,Tuesday,1,20.0,12.0,8.0
MERRION SQUARE WEST,Tuesday,2,20.0,12.0,8.0
MERRION SQUARE WEST,Tuesday,3,20.0,12.0,8.0
MERRION SQUARE WEST,Tuesday,4,20.0,12.0,8.0
MERRION SQUARE WEST,Tuesday,5,20.0,12.0,8.0
MERRION SQUARE WEST,Tuesday,6,20.0,13.0,7.0
MERRION SQUARE WEST,Tuesday,7,20.0,14.0,6.0
MERRION SQUARE WEST,Tuesday,8,20.0,20.0,0.0
MERRION SQUARE WEST,Tuesday,9,20.0,20.0,0.0
MERRION SQUARE WEST,Tuesday,10,20.0,19.0,1.0
MERRION SQUARE WEST,Tuesday,11,20.0,19.0,1.0
MERRION SQUARE WEST,Tuesday,12,20.0,18.0,2.0
MERRION SQUARE WEST,Tuesday,13,20.0,18.0,2.0
MERRION SQUARE WEST,Tuesday,14,20.0,18.0,2.0
MERRION SQUARE WEST,Tuesday,15,20.0,19.0,1.0
MERRION SQUARE WEST,Tuesday,16,20.0,19.0,1.0
MERRION SQUARE WEST,Tuesday,17,20.0,12.0,8.0
MERRION SQUARE WEST,Tuesday,18,20.0,5.0,15.0
MERRION SQUARE WEST,Tuesday,19,20.0,4.0,16.0
MERRION SQUARE WEST,Tuesday,20,20.0,5.0,15.0
MERRION SQUARE WEST,Tuesday,21,20.0,3.0,17.0
MERRION SQUARE WEST,Tuesday,22,20.0,3.0,17.0
MERRION SQUARE WEST,Tuesday,23,20.0,2.0,18.0
MERRION SQUARE WEST,Wednesday,0,20.0,2.0,18.0
MERRION SQUARE WEST,Wednesday,1,20.0,2.0,18.0
MERRION SQUARE WEST,Wednesday,2,20.0,2.0,18.0
MERRION SQUARE WEST,Wednesday,3,20.0,2.0,18.0
MERRION SQUARE WEST,Wednesday,4,20.0,2.0,18.0
MERRION SQUARE WEST,Wednesday,5,20.0,3.0,17.0
MERRION SQUARE WEST,Wednesday,6,20.0,6.0,14.0
MERRION SQUARE WEST,Wednesday,7,20.0,13.0,7.0
MERRION SQUARE WEST,Wednesday,8,20.0,19.0,1.0
MERRION SQUARE WEST,Wednesday,9,20.0,19.0,1.0
MERRION SQUARE WEST,Wednesday,10,20.0,20.0,0.0
MERRION SQUARE WEST,Wednesday,11,20.0,19.0,1.0
MERRION SQUARE WEST,Wednesday,12,20.0,18.0,2.0
MERRION SQUARE WEST,Wednesday,13,20.0,19.0,1.0
MERRION SQUARE WEST,Wednesday,14,20.0,18.0,2.0
MERRION SQUARE WEST,Wednesday,15,20.0,19.0,1.0
MERRION SQUARE WEST,Wednesday,16,20.0,17.0,3.0
MERRION SQUARE WEST,Wednesday,17,20.0,8.0,12.0
MERRION SQUARE WEST,Wednesday,18,20.0,6.0,14.0
MERRION SQUARE WEST,Wednesday,19,20.0,7.0,13.0
MERRION SQUARE WEST,Wednesday,20,20.0,5.0,15.0
MERRION SQUARE WEST,Wednesday,21,20.0,5.0,15.0
MERRION SQUARE WEST,Wednesday,22,20.0,7.0,13.0
MERRION SQUARE WEST,Wednesday,23,20.0,6.0,14.0
MOLESWORTH STREET,Friday,0,20.0,0.0,20.0
MOLESWORTH STREET,Friday,1,20.0,0.0,20.0
MOLESWORTH STREET,Friday,2,20.0,0.0,20.0
MOLESWORTH STREET,Friday,3,20.0,0.0,20.0
MOLESWORTH STREET,Friday,4,20.0,0.0,20.0
MOLESWORTH STREET,Friday,5,20.0,2.0,18.0
MOLESWORTH STREET,Friday,6,20.0,5.0,15.0
MOLESWORTH STREET,Friday,7,20.0,8.0,12.0
MOLESWORTH STREET,Friday,8,20.0,16.0,3.0
MOLESWORTH STREET,Friday,9,20.0,19.0,0.0
MOLESWORTH STREET,Friday,10,20.0,19.0,1.0
MOLESWORTH STREET,Friday,11,20.0,18.0,2.0
MOLESWORTH STREET,Friday,12,20.0,19.0,1.0
MOLESWORTH STREET,Friday,13,20.0,16.0,4.0
MOLESWORTH STREET,Friday,14,20.0,14.0,6.0
MOLESWORTH STREET,Friday,15,20.0,12.0,8.0
MOLESWORTH STREET,Friday,16,20.0,6.0,14.0
MOLESWORTH STREET,Friday,17,20.0,6.0,14.0
MOLESWORTH STREET,Friday,18,20.0,5.0,14.0
MOLESWORTH STREET,Friday,19,20.0,7.0,13.0
MOLESWORTH STREET,Friday,20,20.0,7.0,13.0
MOLESWORTH STREET,Friday,21,20.0,7.0,13.0
MOLESWORTH STREET,Friday,22,20.0,5.0,15.0
MOLESWORTH STREET,Friday,23,20.0,2.0,18.0
MOLESWORTH STREET,Monday,0,20.0,7.0,12.0
MOLESWORTH STREET,Monday,1,20.0,7.0,12.0
MOLESWORTH STREET,Monday,2,20.0,7.0,12.0
MOLESWORTH STREET,Monday,3,20.0,7.0,12.0
MOLESWORTH STREET,Monday,4,20.0,7.0,12.0
MOLESWORTH STREET,Monday,5,20.0,9.0,11.0
MOLESWORTH STREET,Monday,6,20.0,10.0,10.0
MOLESWORTH STREET,Monday,7,20.0,11.0,8.0
MOLESWORTH STREET,Monday,8,20.0,16.0,3.0
MOLESWORTH STREET,Monday,9,20.0,17.0,3.0
MOLESWORTH STREET,Monday,10,20.0,16.0,4.0
MOLESWORTH STREET,Monday,11,20.0,15.0,5.0
MOLESWORTH STREET,Monday,12,20.0,15.0,5.0
MOLESWORTH STREET,Monday,13,20.0,15.0,5.0
MOLESWORTH STREET,Monday,14,20.0,15.0,5.0
MOLESWORTH STREET,Monday,15,20.0,13.0,7.0
MOLESWORTH STREET,Monday,16,20.0,11.0,9.0
MOLESWORTH STREET,Monday,17,20.0,8.0,12.0
MOLESWORTH STREET,Monday,18,20.0,8.0,12.0
MOLESWORTH STREET,Monday,19,20.0,8.0,12.0
MOLESWORTH STREET,Monday,20,20.0,8.0,12.0
MOLESWORTH STREET,Monday,21,20.0,7.0,13.0
MOLESWORTH STREET,Monday,22,20.0,6.0,14.0
MOLESWORTH STREET,Monday,23,20.0,5.0,15.0
MOLESWORTH STREET,Saturday,0,20.0,2.0,18.0
MOLESWORTH STREET,Saturday,1,20.0,2.0,18.0
MOLESWORTH STREET,Saturday,2,20.0,2.0,18.0
MOLESWORTH STREET,Saturday,3,20.0,2.0,18.0
MOLESWORTH STREET,Saturday,4,20.0,2.0,18.0
MOLESWORTH STREET,Saturday,5,20.0,3.0,17.0
MOLESWORTH STREET,Saturday,6,20.0,6.0,14.0
MOLESWORTH STREET,Saturday,7,20.0,10.0,10.0
MOLESWORTH STREET,Saturday,8,20.0,15.0,5.0
MOLESWORTH STREET,Saturday,9,20.0,19.0,1.0
MOLESWORTH STREET,Saturday,10,20.0,18.0,2.0
MOLESWORTH STREET,Saturday,11,20.0,19.0,1.0
MOLESWORTH STREET,Saturday,12,20.0,17.0,3.0
MOLESWORTH STREET,Saturday,13,20.0,17.0,3.0
MOLESWORTH STREET,Saturday,14,20.0,17.0,3.0
MOLESWORTH STREET,Saturday,15,20.0,19.0,1.0
MOLESWORTH STREET,Saturday,16,20.0,15.0,5.0
MOLESWORTH STREET,Saturday,17,20.0,12.0,8.0
MOLESWORTH STREET,Saturday,18,20.0,10.0,10.0
MOLESWORTH STREET,Saturday,19,20.0,12.0,8.0
MOLESWORTH STREET,Saturday,20,20.0,13.0,7.0
MOLESWORTH STREET,Saturday,21,20.0,13.0,7.0
MOLESWORTH STREET,Saturday,22,20.0,12.0,8.0
MOLESWORTH STREET,Saturday,23,20.0,10.0,10.0
MOLESWORTH STREET,Sunday,0,20.0,9.0,11.0
MOLESWORTH STREET,Sunday,1,20.0,9.0,11.0
MOLESWORTH STREET,Sunday,2,20.0,9.0,11.0
MOLESWORTH STREET,Sunday,3,20.0,9.0,11.0
MOLESWORTH STREET,Sunday,4,20.0,8.0,12.0
MOLESWORTH STREET,Sunday,5,20.0,9.0,11.0
MOLESWORTH STREET,Sunday,6,20.0,11.0,9.0
MOLESWORTH STREET,Sunday,7,20.0,13.0,7.0
MOLESWORTH STREET,Sunday,8,20.0,14.0,6.0
MOLESWORTH STREET,Sunday,9,20.0,17.0,3.0
MOLESWORTH STREET,Sunday,10,20.0,17.0,2.0
MOLESWORTH STREET,Sunday,11,20.0,19.0,1.0
MOLESWORTH STREET,Sunday,12,20.0,15.0,4.0
MOLESWORTH STREET,Sunday,13,20.0,16.0,3.0
MOLESWORTH STREET,Sunday,14,20.0,18.0,2.0
MOLESWORTH STREET,Sunday,15,20.0,17.0,3.0
MOLESWORTH STREET,Sunday,16,20.0,13.0,6.0
MOLESWORTH STREET,Sunday,17,20.0,12.0,8.0
MOLESWORTH STREET,Sunday,18,20.0,10.0,10.0
MOLESWORTH STREET,Sunday,19,20.0,9.0,10.0
MOLESWORTH STREET,Sunday,20,20.0,9.0,11.0
MOLESWORTH STREET,Sunday,21,20.0,8.0,12.0
MOLESWORTH STREET,Sunday,22,20.0,7.0,12.0
MOLESWORTH STREET,Sunday,23,20.0,7.0,13.0
MOLESWORTH STREET,Thursday,0,20.0,0.0,20.0
MOLESWORTH STREET,Thursday,1,20.0,0.0,20.0
MOLESWORTH STREET,Thursday,2,20.0,0.0,20.0
MOLESWORTH STREET,Thursday,3,20.0,0.0,20.0
MOLESWORTH STREET,Thursday,4,20.0,0.0,20.0
MOLESWORTH STREET,Thursday,5,20.0,2.0,18.0
MOLESWORTH STREET,Thursday,6,20.0,4.0,16.0
MOLESWORTH STREET,Thursday,7,20.0,9.0,11.0
MOLESWORTH STREET,Thursday,8,20.0,17.0,3.0
MOLESWORTH STREET,Thursday,9,20.0,20.0,0.0
MOLESWORTH STREET,Thursday,10,20.0,19.0,1.0
MOLESWORTH STREET,Thursday,11,20.0,17.0,3.0
MOLESWORTH STREET,Thursday,12,20.0,16.0,4.0
MOLESWORTH STREET,Thursday,13,20.0,11.0,9.0
MOLESWORTH STREET,Thursday,14,20.0,7.0,13.0
MOLESWORTH STREET,Thursday,15,20.0,5.0,15.0
MOLESWORTH STREET,Thursday,16,20.0,4.0,16.0
MOLESWORTH STREET,Thursday,17,20.0,2.0,18.0
MOLESWORTH STREET,Thursday,18,20.0,3.0,17.0
MOLESWORTH STREET,Thursday,19,20.0,1.0,19.0
MOLESWORTH STREET,Thursday,20,20.0,0.0,20.0
MOLESWORTH STREET,Thursday,21,20.0,1.0,19.0
MOLESWORTH STREET,Thursday,22,20.0,0.0,20.0
MOLESWORTH STREET,Thursday,23,20.0,0.0,20.0
MOLESWORTH STREET,Tuesday,0,20.0,4.0,16.0
MOLESWORTH STREET,Tuesday,1,20.0,4.0,16.0
MOLESWORTH STREET,Tuesday,2,20.0,4.0,16.0
MOLESWORTH STREET,Tuesday,3,20.0,4.0,16.0
