name,bike_stands_mean,available_bikes_mean,available_bike_stands_mean,hour,date,Rain
MATER HOSPITAL,40.0,35.0,5.0,1,11/04/2018,True
MERRION SQUARE EAST,30.0,8.0,22.0,1,11/04/2018,True
MERRION SQUARE WEST,20.0,4.0,16.0,1,11/04/2018,True
MOLESWORTH STREET,20.0,0.0,20.0,1,11/04/2018,True
MOUNT BROWN,22.0,20.0,2.0,1,11/04/2018,True
MOUNT STREET LOWER,40.0,22.0,18.0,1,11/04/2018,True
MOUNTJOY SQUARE WEST,30.0,29.0,1.0,1,11/04/2018,True
NEW CENTRAL BANK,40.0,9.0,31.0,1,11/04/2018,True
NEWMAN HOUSE,40.0,1.0,39.0,1,11/04/2018,True
NORTH CIRCULAR ROAD,30.0,30.0,0.0,1,11/04/2018,True
OLIVER BOND STREET,30.0,25.0,5.0,1,11/04/2018,True
ORMOND QUAY UPPER,29.0,10.0,19.0,1,11/04/2018,True
PARKGATE STREET,38.0,37.0,1.0,1,11/04/2018,True
PARNELL SQUARE NORTH,20.0,11.0,9.0,1,11/04/2018,True
PARNELL STREET,20.0,1.0,19.0,1,11/04/2018,True
PEARSE STREET,30.0,9.0,21.0,1,11/04/2018,True
PORTOBELLO HARBOUR,30.0,17.0,13.0,1,11/04/2018,True
PORTOBELLO ROAD,30.0,30.0,0.0,1,11/04/2018,True
PRINCES STREET / O'CONNELL STREET,23.0,10.0,13.0,1,11/04/2018,True
ROTHE ABBEY,35.0,24.0,11.0,1,11/04/2018,True
ROYAL HOSPITAL,40.0,21.0,19.0,1,11/04/2018,True
SANDWITH STREET,40.0,4.0,36.0,1,11/04/2018,True
SIR PATRICK DUN'S,40.0,5.0,35.0,1,11/04/2018,True
SMITHFIELD,30.0,15.0,15.0,1,11/04/2018,True
SMITHFIELD NORTH,30.0,22.0,8.0,1,11/04/2018,True
SOUTH DOCK ROAD,30.0,30.0,0.0,1,11/04/2018,True
ST JAMES HOSPITAL (LUAS),40.0,30.0,10.0,1,11/04/2018,True
ST. JAMES HOSPITAL (CENTRAL),40.0,15.0,25.0,1,11/04/2018,True
ST. STEPHEN'S GREEN EAST,40.0,3.0,37.0,1,11/04/2018,True
ST. STEPHEN'S GREEN SOUTH,30.0,3.0,27.0,1,11/04/2018,True
STRAND STREET GREAT,35.0,2.0,33.0,1,11/04/2018,True
TALBOT STREET,40.0,27.0,13.0,1,11/04/2018,True
THE POINT,40.0,17.0,23.0,1,11/04/2018,True
TOWNSEND STREET,20.0,1.0,19.0,1,11/04/2018,True
UPPER SHERRARD STREET,30.0,30.0,0.0,1,11/04/2018,True
WESTERN WAY,40.0,37.0,3.0,1,11/04/2018,True
WILTON TERRACE,20.0,9.0,11.0,1,11/04/2018,True
WOLFE TONE STREET,29.0,2.0,27.0,1,11/04/2018,True
YORK STREET EAST,32.0,11.0,21.0,1,11/04/2018,True
YORK STREET WEST,40.0,14.0,26.0,1,11/04/2018,True
BARROW STREET,40.0,17.0,23.0,2,11/04/2018,True
BENSON STREET,40.0,0.0,0.0,2,11/04/2018,True
BLACKHALL PLACE,30.0,29.0,1.0,2,11/04/2018,True
BLESSINGTON STREET,20.0,20.0,0.0,2,11/04/2018,True
BOLTON STREET,20.0,1.0,19.0,2,11/04/2018,True
BROOKFIELD ROAD,30.0,28.0,2.0,2,11/04/2018,True
CATHAL BRUGHA STREET,20.0,6.0,14.0,2,11/04/2018,True
CHARLEMONT PLACE,40.0,25.0,15.0,2,11/04/2018,True
CHRISTCHURCH PLACE,20.0,0.0,20.0,2,11/04/2018,True
CITY QUAY,30.0,0.0,30.0,2,11/04/2018,True
CLARENDON ROW,31.0,0.0,31.0,2,11/04/2018,True
CLONMEL STREET,33.0,0.0,33.0,2,11/04/2018,True
COLLINS BARRACKS MUSEUM,38.0,26.0,12.0,2,11/04/2018,True
CONVENTION CENTRE,40.0,0.0,40.0,2,11/04/2018,True
CUSTOM HOUSE,30.0,0.0,30.0,2,11/04/2018,True
CUSTOM HOUSE QUAY,30.0,0.0,30.0,2,11/04/2018,True
DAME STREET,16.0,0.0,16.0,2,11/04/2018,True
DENMARK STREET GREAT,20.0,13.0,7.0,2,11/04/2018,True
DEVERELL PLACE,30.0,21.0,9.0,2,11/04/2018,True
EARLSFORT TERRACE,30.0,0.0,30.0,2,11/04/2018,True
ECCLES STREET,20.0,20.0,0.0,2,11/04/2018,True
ECCLES STREET EAST,27.0,22.0,5.0,2,11/04/2018,True
EMMET ROAD,40.0,26.0,14.0,2,11/04/2018,True
EXCHEQUER STREET,24.0,0.0,24.0,2,11/04/2018,True
EXCISE WALK,40.0,0.0,40.0,2,11/04/2018,True
FENIAN STREET,35.0,1.0,34.0,2,11/04/2018,True
FITZWILLIAM SQUARE EAST,40.0,7.0,33.0,2,11/04/2018,True
FITZWILLIAM SQUARE WEST,30.0,9.0,21.0,2,11/04/2018,True
FOWNES STREET UPPER,30.0,2.0,28.0,2,11/04/2018,True
FRANCIS STREET,30.0,25.0,5.0,2,11/04/2018,True
FREDERICK STREET SOUTH,30.0,0.0,24.0,2,11/04/2018,True
GEORGES LANE,40.0,22.0,18.0,2,11/04/2018,True
GEORGES QUAY,20.0,0.0,20.0,2,11/04/2018,True
GOLDEN LANE,20.0,0.0,20.0,2,11/04/2018,True
GRAND CANAL DOCK,40.0,0.0,40.0,2,11/04/2018,True
GRANGEGORMAN LOWER (CENTRAL),40.0,8.0,32.0,2,11/04/2018,True
GRANGEGORMAN LOWER (NORTH),36.0,14.0,22.0,2,11/04/2018,True
GRANGEGORMAN LOWER (SOUTH),40.0,2.0,38.0,2,11/04/2018,True
GRANTHAM STREET,30.0,28.0,2.0,2,11/04/2018,True
GRATTAN STREET,23.0,11.0,12.0,2,11/04/2018,True
GREEK STREET,20.0,4.0,16.0,2,11/04/2018,True
GUILD STREET,40.0,3.0,37.0,2,11/04/2018,True
HANOVER QUAY,40.0,11.0,29.0,2,11/04/2018,True
HARCOURT TERRACE,20.0,1.0,19.0,2,11/04/2018,True
HARDWICKE PLACE,25.0,25.0,0.0,2,11/04/2018,True
HARDWICKE STREET,16.0,15.0,1.0,2,11/04/2018,True
HATCH STREET,36.0,1.0,35.0,2,11/04/2018,True
HERBERT PLACE,30.0,0.0,30.0,2,11/04/2018,True
HERBERT STREET,40.0,1.0,39.0,2,11/04/2018,True
HEUSTON BRIDGE (NORTH),40.0,27.0,13.0,2,11/04/2018,True
HEUSTON BRIDGE (SOUTH),25.0,19.0,6.0,2,11/04/2018,True
HEUSTON STATION (CAR PARK),40.0,40.0,0.0,2,11/04/2018,True
HEUSTON STATION (CENTRAL),40.0,39.0,1.0,2,11/04/2018,True
HIGH STREET,29.0,15.0,14.0,2,11/04/2018,True
JAMES STREET,40.0,22.0,18.0,2,11/04/2018,True
JERVIS STREET,21.0,2.0,19.0,2,11/04/2018,True
JOHN STREET WEST,31.0,24.0,7.0,2,11/04/2018,True
KEVIN STREET,40.0,2.0,38.0,2,11/04/2018,True
KILMAINHAM GAOL,40.0,30.0,10.0,2,11/04/2018,True
KILMAINHAM LANE,30.0,20.0,10.0,2,11/04/2018,True
KING STREET NORTH,30.0,17.0,13.0,2,11/04/2018,True
LEINSTER STREET SOUTH,30.0,0.0,30.0,2,11/04/2018,True
LIME STREET,40.0,0.0,40.0,2,11/04/2018,True
MARKET STREET SOUTH,38.0,19.0,19.0,2,11/04/2018,True
MATER HOSPITAL,40.0,35.0,5.0,2,11/04/2018,True
MERRION SQUARE EAST,30.0,8.0,22.0,2,11/04/2018,True
MERRION SQUARE WEST,20.0,4.0,16.0,2,11/04/2018,True
MOLESWORTH STREET,20.0,0.0,20.0,2,11/04/2018,True
MOUNT BROWN,22.0,20.0,2.0,2,11/04/2018,True
MOUNT STREET LOWER,40.0,22.0,18.0,2,11/04/2018,True
MOUNTJOY SQUARE WEST,30.0,29.0,1.0,2,11/04/2018,True
NEW CENTRAL BANK,40.0,9.0,31.0,2,11/04/2018,True
NEWMAN HOUSE,40.0,1.0,39.0,2,11/04/2018,True
NORTH CIRCULAR ROAD,30.0,30.0,0.0,2,11/04/2018,True
OLIVER BOND STREET,30.0,25.0,5.0,2,11/04/2018,True
ORMOND QUAY UPPER,29.0,10.0,19.0,2,11/04/2018,True
PARKGATE STREET,38.0,37.0,1.0,2,11/04/2018,True
PARNELL SQUARE NORTH,20.0,11.0,9.0,2,11/04/2018,True
PARNELL STREET,20.0,1.0,19.0,2,11/04/2018,True
PEARSE STREET,30.0,9.0,21.0,2,11/04/2018,True
PORTOBELLO HARBOUR,30.0,17.0,13.0,2,11/04/2018,True
PORTOBELLO ROAD,30.0,30.0,0.0,2,11/04/2018,True
PRINCES STREET / O'CONNELL STREET,23.0,10.0,13.0,2,11/04/2018,True
ROTHE ABBEY,35.0,24.0,11.0,2,11/04/2018,True
ROYAL HOSPITAL,40.0,21.0,19.0,2,11/04/2018,True
SANDWITH STREET,40.0,4.0,36.0,2,11/04/2018,True
SIR PATRICK DUN'S,40.0,5.0,35.0,2,11/04/2018,True
SMITHFIELD,30.0,15.0,15.0,2,11/04/2018,True
SMITHFIELD NORTH,30.0,22.0,8.0,2,11/04/2018,True
SOUTH DOCK ROAD,30.0,30.0,0.0,2,11/04/2018,True
ST JAMES HOSPITAL (LUAS),40.0,30.0,10.0,2,11/04/2018,True
ST. JAMES HOSPITAL (CENTRAL),40.0,15.0,25.0,2,11/04/2018,True
