name,date,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
MERRION SQUARE WEST,31/03/2018,14,20.0,2.5384615384615383,17.46153846153846
MERRION SQUARE WEST,31/03/2018,15,20.0,2.6363636363636362,17.363636363636363
MERRION SQUARE WEST,31/03/2018,16,20.0,2.3846153846153846,17.615384615384617
MERRION SQUARE WEST,31/03/2018,17,20.0,2.6363636363636362,17.363636363636363
MERRION SQUARE WEST,31/03/2018,18,20.0,1.2307692307692308,18.76923076923077
MERRION SQUARE WEST,31/03/2018,19,20.0,0.5,19.5
MERRION SQUARE WEST,31/03/2018,20,20.0,0.0,20.0
MERRION SQUARE WEST,31/03/2018,21,20.0,0.0,20.0
MERRION SQUARE WEST,31/03/2018,22,20.0,0.0,20.0
MERRION SQUARE WEST,31/03/2018,23,20.0,0.0,20.0
MOLESWORTH STREET,01/04/2018,0,20.0,11.0,9.0
MOLESWORTH STREET,01/04/2018,1,20.0,11.0,9.0
MOLESWORTH STREET,01/04/2018,2,20.0,11.0,9.0
MOLESWORTH STREET,01/04/2018,3,20.0,11.0,9.0
MOLESWORTH STREET,01/04/2018,4,20.0,10.333333333333334,9.666666666666666
MOLESWORTH STREET,01/04/2018,5,20.0,10.333333333333334,9.666666666666666
MOLESWORTH STREET,01/04/2018,6,20.0,12.333333333333334,7.666666666666667
MOLESWORTH STREET,01/04/2018,7,20.0,14.416666666666666,5.416666666666667
MOLESWORTH STREET,01/04/2018,8,20.0,16.25,2.75
MOLESWORTH STREET,01/04/2018,9,20.0,18.5,0.5
MOLESWORTH STREET,01/04/2018,10,20.0,18.23076923076923,0.7692307692307693
MOLESWORTH STREET,01/04/2018,11,20.0,17.833333333333332,1.1666666666666667
MOLESWORTH STREET,01/04/2018,12,20.0,13.666666666666666,5.333333333333333
MOLESWORTH STREET,01/04/2018,13,20.0,13.181818181818182,5.818181818181818
MOLESWORTH STREET,01/04/2018,14,20.0,15.76923076923077,3.230769230769231
MOLESWORTH STREET,01/04/2018,15,20.0,15.818181818181818,3.1818181818181817
MOLESWORTH STREET,01/04/2018,16,20.0,12.923076923076923,6.076923076923077
MOLESWORTH STREET,01/04/2018,17,20.0,14.0,5.0
MOLESWORTH STREET,01/04/2018,18,20.0,12.272727272727273,6.7272727272727275
MOLESWORTH STREET,01/04/2018,19,20.0,12.166666666666666,6.833333333333333
MOLESWORTH STREET,01/04/2018,20,20.0,12.692307692307692,6.3076923076923075
MOLESWORTH STREET,01/04/2018,21,20.0,11.363636363636363,7.636363636363637
MOLESWORTH STREET,01/04/2018,22,20.0,10.538461538461538,8.461538461538462
MOLESWORTH STREET,01/04/2018,23,20.0,10.090909090909092,8.909090909090908
MOLESWORTH STREET,02/04/2018,0,20.0,10.0,9.0
MOLESWORTH STREET,02/04/2018,1,20.0,10.0,9.0
MOLESWORTH STREET,02/04/2018,2,20.0,10.0,9.0
MOLESWORTH STREET,02/04/2018,3,20.0,10.0,9.0
MOLESWORTH STREET,02/04/2018,4,20.0,10.0,9.0
MOLESWORTH STREET,02/04/2018,5,20.0,11.692307692307692,7.3076923076923075
MOLESWORTH STREET,02/04/2018,6,20.0,14.454545454545455,4.545454545454546
MOLESWORTH STREET,02/04/2018,7,20.0,14.0,5.0
MOLESWORTH STREET,02/04/2018,8,20.0,14.615384615384615,4.384615384615385
MOLESWORTH STREET,02/04/2018,9,20.0,15.0,4.363636363636363
MOLESWORTH STREET,02/04/2018,10,20.0,12.307692307692308,7.6923076923076925
MOLESWORTH STREET,02/04/2018,11,20.0,12.0,8.0
MOLESWORTH STREET,02/04/2018,12,20.0,12.307692307692308,7.6923076923076925
MOLESWORTH STREET,02/04/2018,13,20.0,13.833333333333334,6.166666666666667
MOLESWORTH STREET,02/04/2018,14,20.0,15.0,5.0
MOLESWORTH STREET,02/04/2018,15,20.0,13.23076923076923,6.769230769230769
MOLESWORTH STREET,02/04/2018,16,20.0,13.545454545454545,6.454545454545454
MOLESWORTH STREET,02/04/2018,17,20.0,15.0,5.0
MOLESWORTH STREET,02/04/2018,18,20.0,15.0,5.0
MOLESWORTH STREET,02/04/2018,19,20.0,14.0,6.0
MOLESWORTH STREET,02/04/2018,20,20.0,14.0,6.0
MOLESWORTH STREET,02/04/2018,21,20.0,13.583333333333334,6.416666666666667
MOLESWORTH STREET,02/04/2018,22,20.0,12.181818181818182,7.818181818181818
MOLESWORTH STREET,02/04/2018,23,20.0,9.25,10.75
MOLESWORTH STREET,03/04/2018,0,20.0,9.0,11.0
MOLESWORTH STREET,03/04/2018,1,20.0,9.0,11.0
MOLESWORTH STREET,03/04/2018,2,20.0,9.0,11.0
MOLESWORTH STREET,03/04/2018,3,20.0,9.0,11.0
MOLESWORTH STREET,03/04/2018,4,20.0,8.666666666666666,11.333333333333334
MOLESWORTH STREET,03/04/2018,5,20.0,9.666666666666666,10.333333333333334
MOLESWORTH STREET,03/04/2018,6,20.0,15.166666666666666,4.833333333333333
MOLESWORTH STREET,03/04/2018,7,20.0,16.083333333333332,3.9166666666666665
MOLESWORTH STREET,03/04/2018,8,20.0,19.833333333333332,0.16666666666666666
MOLESWORTH STREET,03/04/2018,9,20.0,18.76923076923077,1.2307692307692308
MOLESWORTH STREET,03/04/2018,10,20.0,18.727272727272727,1.2727272727272727
MOLESWORTH STREET,03/04/2018,11,20.0,17.416666666666668,2.5833333333333335
MOLESWORTH STREET,03/04/2018,12,20.0,17.0,3.0
MOLESWORTH STREET,03/04/2018,13,20.0,16.181818181818183,3.8181818181818183
MOLESWORTH STREET,03/04/2018,14,20.0,18.333333333333332,1.6666666666666667
MOLESWORTH STREET,03/04/2018,15,20.0,16.2,3.8
MOLESWORTH STREET,03/04/2018,16,20.0,16.77777777777778,3.2222222222222223
MOLESWORTH STREET,03/04/2018,17,20.0,18.583333333333332,1.4166666666666667
MOLESWORTH STREET,03/04/2018,18,20.0,15.0,5.0
MOLESWORTH STREET,03/04/2018,19,20.0,14.75,5.25
MOLESWORTH STREET,03/04/2018,20,20.0,13.272727272727273,6.7272727272727275
MOLESWORTH STREET,03/04/2018,21,20.0,8.916666666666666,11.083333333333334
MOLESWORTH STREET,03/04/2018,22,20.0,2.6153846153846154,17.384615384615383
MOLESWORTH STREET,03/04/2018,23,20.0,0.0,20.0
MOLESWORTH STREET,04/04/2018,0,20.0,0.0,20.0
MOLESWORTH STREET,04/04/2018,1,20.0,0.0,20.0
MOLESWORTH STREET,04/04/2018,2,20.0,0.0,20.0
MOLESWORTH STREET,04/04/2018,3,20.0,0.0,20.0
MOLESWORTH STREET,04/04/2018,4,20.0,0.0,20.0
MOLESWORTH STREET,04/04/2018,5,20.0,0.8333333333333334,19.166666666666668
MOLESWORTH STREET,04/04/2018,6,20.0,3.3846153846153846,16.615384615384617
MOLESWORTH STREET,04/04/2018,7,20.0,6.090909090909091,13.909090909090908
MOLESWORTH STREET,04/04/2018,8,20.0,10.214285714285714,9.785714285714286
MOLESWORTH STREET,04/04/2018,9,20.0,11.727272727272727,8.272727272727273
MOLESWORTH STREET,04/04/2018,10,20.0,12.454545454545455,7.545454545454546
MOLESWORTH STREET,04/04/2018,11,20.0,11.583333333333334,8.416666666666666
MOLESWORTH STREET,04/04/2018,12,20.0,15.25,4.75
MOLESWORTH STREET,04/04/2018,13,20.0,15.923076923076923,4.076923076923077
MOLESWORTH STREET,04/04/2018,14,20.0,11.818181818181818,8.181818181818182
MOLESWORTH STREET,04/04/2018,15,20.0,7.666666666666667,12.333333333333334
MOLESWORTH STREET,04/04/2018,16,20.0,1.0,19.0
MOLESWORTH STREET,04/04/2018,17,20.0,0.3333333333333333,19.666666666666668
MOLESWORTH STREET,04/04/2018,18,20.0,1.8333333333333333,18.166666666666668
MOLESWORTH STREET,04/04/2018,19,20.0,1.3333333333333333,18.666666666666668
MOLESWORTH STREET,04/04/2018,20,20.0,0.15384615384615385,19.846153846153847
MOLESWORTH STREET,04/04/2018,21,20.0,0.0,20.0
MOLESWORTH STREET,04/04/2018,22,20.0,0.0,20.0
MOLESWORTH STREET,04/04/2018,23,20.0,0.0,20.0
MOLESWORTH STREET,05/04/2018,0,20.0,0.0,20.0
MOLESWORTH STREET,05/04/2018,1,20.0,0.0,20.0
MOLESWORTH STREET,05/04/2018,2,20.0,0.0,20.0
MOLESWORTH STREET,05/04/2018,3,20.0,0.0,20.0
MOLESWORTH STREET,05/04/2018,4,20.0,0.3333333333333333,19.666666666666668
MOLESWORTH STREET,05/04/2018,5,20.0,2.4166666666666665,17.583333333333332
MOLESWORTH STREET,05/04/2018,6,20.0,4.416666666666667,15.583333333333334
MOLESWORTH STREET,05/04/2018,7,20.0,8.75,11.25
MOLESWORTH STREET,05/04/2018,8,20.0,17.833333333333332,2.1666666666666665
MOLESWORTH STREET,05/04/2018,9,20.0,19.76923076923077,0.23076923076923078
MOLESWORTH STREET,05/04/2018,10,20.0,19.454545454545453,0.5454545454545454
MOLESWORTH STREET,05/04/2018,11,20.0,18.0,2.0
MOLESWORTH STREET,05/04/2018,12,20.0,17.384615384615383,2.6153846153846154
MOLESWORTH STREET,05/04/2018,13,20.0,9.818181818181818,10.181818181818182
MOLESWORTH STREET,05/04/2018,14,20.0,3.1538461538461537,16.846153846153847
MOLESWORTH STREET,05/04/2018,15,20.0,1.9090909090909092,18.09090909090909
MOLESWORTH STREET,05/04/2018,16,20.0,4.333333333333333,15.666666666666666
MOLESWORTH STREET,05/04/2018,17,20.0,4.166666666666667,15.833333333333334
MOLESWORTH STREET,05/04/2018,18,20.0,5.083333333333333,14.916666666666666
MOLESWORTH STREET,05/04/2018,19,20.0,2.0,18.0
MOLESWORTH STREET,05/04/2018,20,20.0,0.0,20.0
MOLESWORTH STREET,05/04/2018,21,20.0,0.16666666666666666,19.833333333333332
MOLESWORTH STREET,05/04/2018,22,20.0,0.0,20.0
MOLESWORTH STREET,05/04/2018,23,20.0,0.0,20.0
MOLESWORTH STREET,06/04/2018,0,20.0,0.0,20.0
MOLESWORTH STREET,06/04/2018,1,20.0,0.0,20.0
MOLESWORTH STREET,06/04/2018,2,20.0,0.0,20.0
MOLESWORTH STREET,06/04/2018,3,20.0,0.0,20.0
MOLESWORTH STREET,06/04/2018,4,20.0,0.3333333333333333,19.666666666666668
MOLESWORTH STREET,06/04/2018,5,20.0,1.5833333333333333,18.416666666666668
MOLESWORTH STREET,06/04/2018,6,20.0,3.4615384615384617,16.53846153846154
MOLESWORTH STREET,06/04/2018,7,20.0,5.545454545454546,14.454545454545455
MOLESWORTH STREET,06/04/2018,8,20.0,15.25,4.75
MOLESWORTH STREET,06/04/2018,9,20.0,19.833333333333332,0.16666666666666666
MOLESWORTH STREET,06/04/2018,10,20.0,18.416666666666668,1.5833333333333333
MOLESWORTH STREET,06/04/2018,11,20.0,17.083333333333332,2.9166666666666665
MOLESWORTH STREET,06/04/2018,12,20.0,19.333333333333332,0.6666666666666666
MOLESWORTH STREET,06/04/2018,13,20.0,15.615384615384615,4.384615384615385
MOLESWORTH STREET,06/04/2018,14,20.0,13.636363636363637,6.363636363636363
